0.00000, 9.54545
0.00000, 11.29870
0.51136, 12.85714
1.02273, 12.46753
0.45455, 13.83117
1.02273, 14.15584
0.51136, 14.61039
0.51136, 15.45455
0.96591, 15.45455
1.53409, 15.19481
1.98864, 14.80519
1.47727, 13.24675
1.98864, 12.79221
1.98864, 12.20779
0.00000, 16.94805
1.02273, 17.14286
1.47727, 16.81818
2.04545, 16.75325
1.53409, 18.31169
0.00000, 21.10390
3.01136, 16.29870
3.01136, 13.63636
3.01136, 12.27273
3.01136, 11.49351
3.97727, 12.20779
4.03409, 11.29870
4.03409, 11.03896
4.03409, 10.84416
4.03409, 8.50649
5.00000, 12.53247
5.00000, 7.92208
5.00000, 6.88312
5.00000, 6.16883
8.06818, 2.27273
8.01136, 4.93506
8.01136, 5.19481
8.01136, 7.01299
8.06818, 8.44156
11.07955, 9.35065
11.07955, 5.64935
11.07955, 4.87013
11.07955, 4.41558
11.07955, 2.66234
14.09091, 1.16883
14.09091, 5.71429
14.09091, 6.16883
14.09091, 6.55844
14.09091, 7.53247
20.17045, 7.40260
20.11364, 6.88312
20.11364, 2.72727
20.11364, 2.14286
20.11364, 1.03896
26.13636, 2.79221
26.13636, 3.57143
26.13636, 3.89610
26.13636, 6.62338
26.13636, 8.70130
