-0.652173913,2.638897516,2.881677019,0.242779503,0.242779503
2.315217391,2.224767081,2.624767081,0.4,0.4
5.282608696,2.239208075,2.410636646,0.171428571,0.171428571
0,2.65007764,2.721506211,0.071428571,0.071428571
2.983695652,2.707298137,2.893012422,0.185714286,0.185714286
5.951086957,2.478881988,2.807531056,0.328649068,0.328649068
0.668478261,2.54689441,2.618322981,0.071428571,0.071428571
3.635869565,3.175621118,3.318478261,0.142857143,0.142857143
6.60326087,3.475776398,4.290062112,0.814285714,0.814285714
