0.00000, 0.46512
0.00000, 2.32558
0.00000, 3.25581
0.00000, 6.04651
0.50000, 9.76744
0.50000, 13.48837
1.00000, 18.60465
0.00000, 20.00000
1.00000, 23.72093
1.50000, 27.44186
0.50000, 30.23256
1.00000, 34.41860
0.50000, 42.32558
0.50000, 48.37209
1.00000, 60.00000
1.50000, 73.48837
1.50000, 75.81395
1.50000, 103.25581
1.00000, 107.90698
3.00000, 29.30233
3.00000, 20.00000
3.25000, 12.55814
3.00000, 10.23256
4.00000, 9.76744
5.00000, 6.97674
4.00000, 3.25581
4.00000, 1.39535
4.00000, 0.46512
5.00000, 0.93023
5.00000, 1.86047
5.00000, 3.25581
5.00000, 4.18605
8.00000, 1.86047
8.00000, 2.32558
8.00000, 3.25581
8.00000, 3.72093
11.00000, 0.00000
11.00000, 1.39535
11.00000, 2.32558
14.00000, -1.39535
14.00000, -0.46512
14.00000, 0.46512
17.00000, -0.46512
17.00000, 0.00000
17.00000, 0.46512
20.00000, 0.00000
20.00000, 0.93023
20.00000, 2.32558
23.00000, 0.46512
23.00000, -0.46512
23.00000, -0.46512
26.00000, 0.00000
26.00000, 0.93023
26.00000, 1.39535
29.00000, 0.00000
29.00000, 0.46512
29.00000, 0.00000
36.00000, 1.39535
36.00000, 0.00000
36.00000, -0.46512
43.00000, 1.86047
43.00000, 0.46512
43.00000, 0.00000
50.00000, 1.86047
50.00000, 0.93023
50.00000, 0.00000
57.00000, 3.25581
57.00000, 0.46512
63.00000, 0.46512
