0.00000, 0.26316
0.00000, 1.36842
0.42857, 1.89474
1.00000, 3.73684
0.00000, 4.31579
0.00000, 4.78947
1.00000, 4.36842
1.42857, 5.26316
1.42857, 5.36842
1.42857, 5.73684
1.00000, 6.84211
1.00000, 7.21053
1.57143, 7.21053
1.00000, 8.31579
1.42857, 10.05263
0.42857, 10.31579
0.42857, 10.78947
0.42857, 11.10526
0.42857, 12.31579
3.00000, 8.78947
3.00000, 6.00000
3.00000, 4.78947
3.00000, 3.68421
5.00000, 3.47368
4.00000, 3.05263
4.00000, 2.94737
4.00000, 2.73684
4.00000, 2.52632
5.00000, 2.63158
3.00000, 1.84211
4.00000, 1.47368
5.00000, 1.57895
5.00000, 1.73684
12.14286, 3.36842
12.14286, 2.52632
12.14286, 2.10526
12.14286, 1.47368
12.14286, 1.15789
21.28571, 1.05263
21.28571, 0.94737
21.28571, 1.52632
21.28571, 2.00000
21.28571, 2.05263
28.42857, 0.21053
28.42857, 0.68421
28.42857, 1.31579
28.42857, 2.00000
28.42857, 3.52632
35.57143, 0.05263
35.57143, 0.36842
35.57143, 0.52632
35.57143, 1.15789
35.57143, 1.21053
