0.01333, 0.08403
0.00000, 0.09162
1.00000, 0.11445
1.00000, 0.09923
1.98667, 0.10683
1.97333, 0.11442
2.97333, 0.11551
2.97333, 0.10572
3.96000, 0.14375
3.97333, 0.13507
4.96000, 0.12745
4.96000, 0.10680
0.01333, 0.08294
0.00000, 0.09162
1.00000, 0.15141
0.98667, 0.13726
2.00000, 0.14597
2.00000, 0.15358
2.97333, 0.18072
2.97333, 0.19051
3.97333, 0.18942
3.96000, 0.19810
4.97333, 0.20355
4.97333, 0.19159
0.02667, 0.08404
0.01333, 0.09164
0.98667, 0.12204
0.98667, 0.12965
2.00000, 0.14054
2.00000, 0.14923
2.97333, 0.12638
2.97333, 0.13181
3.96000, 0.15462
3.97333, 0.16877
4.94667, 0.14917
4.94667, 0.16222
0.01333, 0.08512
0.01333, 0.09272
1.00000, 0.17532
1.00000, 0.19597
1.98667, 0.19052
1.98667, 0.20030
2.97333, 0.21659
2.97333, 0.22855
3.96000, 0.20897
3.96000, 0.21549
4.94667, 0.21548
4.94667, 0.22852
