0.02327, 0.28364
0.02545, 0.30000
1.03030, 0.33636
1.03176, 0.34727
2.01673, 0.33455
2.01818, 0.34545
3.00194, 0.32364
3.00485, 0.34545
4.00582, 0.35273
4.02036, 0.36182
5.00024, 0.31091
5.00388, 0.33818
0.02327, 0.28364
0.02545, 0.30000
1.03370, 0.36182
1.02230, 0.37636
2.02133, 0.36909
2.02303, 0.38182
3.01261, 0.40364
3.02788, 0.41818
4.02133, 0.36909
4.00921, 0.37818
5.00994, 0.38364
5.01164, 0.39636
0.02327, 0.28364
0.02545, 0.30000
1.01624, 0.33091
1.02594, 0.30364
2.02036, 0.36182
2.02303, 0.38182
3.01842, 0.34727
3.02085, 0.36545
4.00267, 0.32909
4.00558, 0.35091
5.00533, 0.34909
5.00703, 0.36182
0.02327, 0.28364
0.02545, 0.30000
1.04315, 0.43273
1.04703, 0.46182
2.02764, 0.41636
2.02691, 0.41091
3.02958, 0.43091
3.03152, 0.44545
4.01188, 0.39818
4.01333, 0.40909
5.01333, 0.40909
5.01527, 0.42364
